"Markettype","Trdwnt","Ndaytrd","Wnshrtrdtl","Wnvaltrdtl","Wretmdeq","Wretmdos","Wretmdtl","Wnstkcal","Wmvosd","Wmvttl"
"4","2024-36","5","116242917224","890489715088.25","-0.017406","-0.023930","-0.023706","1479","14734547732.560","16355421629.410"
"64","2024-36","5","1281454241","11843933719.81","-0.036277","-0.047860","-0.042338","251","160136095.940","284151131.690"
"1","2024-36","5","130250459085","1097219873743.00","-0.014797","-0.025440","-0.025074","1687","37029839366.640","38580757877.800"
"32","2024-36","5","6539312425","160583882357.00","-0.043042","-0.041465","-0.042608","575","3187906205.470","4338211223.660"
"2","2024-37","5","128757786","63638194.00","-0.008474","-0.012462","-0.007451","42","8631635.890","11827960.250"
"8","2024-37","5","47559411","224668133.30","-0.012386","-0.032489","-0.029307","39","47133543.100","53343590.660"
"16","2024-37","5","60866392313","656260523853.80","-0.017228","-0.010037","-0.011910","1351","6644455266.260","8674537577.290"
"4","2024-37","5","106423029739","800542387362.26","-0.014683","-0.023678","-0.023231","1479","14396954642.280","15970027190.270"
"64","2024-37","5","1217766986","11349856449.25","-0.000415","-0.007750","-0.007303","252","159467015.930","284008240.260"
"1","2024-37","5","119960931435","987629341403.00","-0.018217","-0.023026","-0.022746","1684","35725079244.910","37219531632.820"
"32","2024-37","5","5635022285","141079494400.00","-0.019796","-0.015219","-0.013844","574","3145638139.900","4276784465.170"
"2","2024-38","3","100742784","57920974.00","0.010433","0.022366","0.022052","42","8824693.690","12088795.650"
"8","2024-38","3","32410433","146838893.92","0.007631","0.010054","0.009972","39","47607438.580","53875539.780"
"16","2024-38","3","37815858664","395832248993.41","0.006046","0.003864","0.004445","1351","6672730307.150","8713007266.350"
"64","2024-38","3","801974135","7391046272.44","-0.004110","-0.002802","-0.003524","252","159012501.460","282993111.520"
"4","2024-38","3","75213426454","536051393982.10","0.018493","0.017113","0.016812","1478","14640694960.780","16231496750.820"
"1","2024-38","3","81111714770","662813988104.00","0.017427","0.015558","0.015400","1687","36524217717.030","38032881492.250"
"32","2024-38","3","3654557235","85834563987.00","-0.003983","-0.006725","-0.008086","574","3134234957.750","4242145429.900"
"2","2024-39","5","332958789","173837523.00","0.121239","0.089210","0.081972","42","9593227.900","13061015.750"
"4","2024-39","5","220669620145","1734063488698.24","0.132342","0.151541","0.149971","1480","16865151705.220","18670174176.940"
"8","2024-39","5","167995706","683707207.13","0.092075","0.124093","0.115594","39","53515230.080","60103245.180"
"64","2024-39","5","2704277565","24657547206.93","0.147219","0.167438","0.160405","253","186401836.900","329938590.190"
"16","2024-39","5","111361976038","1353483153424.26","0.153332","0.190024","0.185984","1352","7950241522.130","10351040204.370"
"1","2024-39","5","227515935315","1967572972917.00","0.130161","0.127267","0.126522","1687","41173412086.860","42837022414.140"
"32","2024-39","5","9363899826","231188496004.00","0.156695","0.152535","0.149304","576","3627542960.490","4889556393.120"
"2","2024-40","1","167718827","94408762.00","0.077688","0.060247","0.054576","42","10171194.040","13773850.070"
"8","2024-40","1","97936477","381071334.48","0.057423","0.059518","0.058867","39","56700398.620","63641378.950"
"64","2024-40","1","1880315803","19488696718.78","0.209744","0.223897","0.219165","253","228348184.780","402244374.310"
"16","2024-40","1","47832140201","674726242592.41","0.151620","0.153008","0.157836","1351","9171265749.000","11996817244.690"
"4","2024-40","1","84469976357","750194458033.91","0.085328","0.085349","0.085366","1479","18283056023.200","20238760871.090"
"1","2024-40","1","104074779232","1004490822497.00","0.082870","0.071026","0.071264","1685","44139646500.740","45882923792.960"
"32","2024-40","1","5991293645","162619912631.00","0.159726","0.168237","0.169530","576","4240982893.820","5718468889.760"
"2","2024-41","4","532819344","318287401.00","-0.021935","-0.003860","0.014688","42","10131933.980","13976174.440"
"8","2024-41","4","296963754","1267467448.60","0.002796","-0.026932","-0.022144","39","55173317.000","62232083.410"
"64","2024-41","4","6986762254","94494454466.57","-0.047882","-0.025342","-0.029617","254","226088613.050","397653083.500"
"1","2024-41","4","349929304523","3563175582650.00","-0.058942","-0.037863","-0.038447","1686","42660604357.540","44306900422.630"
"16","2024-41","4","176420946651","3016521502193.49","-0.047394","-0.034887","-0.042116","1350","8855283997.210","11488640517.200"
"4","2024-41","4","282647255754","2702160455882.84","-0.060185","-0.053917","-0.054402","1479","17303258036.570","19159693652.780"
"32","2024-41","4","24212390249","821540064914.00","-0.040395","-0.015333","-0.012213","576","4176833416.560","5647770130.320"
"2","2024-42","5","276958282","178727702.00","0.054618","0.141488","0.207944","42","10237481.700","13953178.300"
"8","2024-42","5","143411140","562472645.78","0.022094","0.020047","0.020098","39","56241493.890","63444949.340"
"64","2024-42","5","7821393289","107723697973.90","0.237688","0.234370","0.227839","254","289177207.100","488318776.160"
"1","2024-42","5","275849257899","2662003338246.00","0.026185","0.006119","0.006521","1687","42909845143.330","44578707715.670"
"16","2024-42","5","163050125647","2798678450966.95","0.078663","0.068365","0.067245","1354","9483923688.580","12305805070.240"
"4","2024-42","5","235148596049","2195933841832.46","0.035794","0.022105","0.021633","1480","17685202162.520","19572996214.760"
"32","2024-42","5","17369964654","575681899744.00","0.074259","0.080296","0.075171","576","4521744285.570","6072893917.730"
"2","2024-43","5","313582196","174855870.00","0.035481","0.017037","0.016801","42","10364538.280","14140244.110"
"64","2024-43","5","13964881164","234606601130.89","0.199318","0.166299","0.166049","254","338729108.400","569386152.710"
"1","2024-43","5","278601780425","2818459396208.00","0.052044","0.010303","0.010281","1688","43352561400.900","45033186246.710"
"16","2024-43","5","178380801277","3179598154557.94","0.047660","0.034061","0.033095","1357","9822174676.350","12748601541.520"
"8","2024-43","5","233477458","790807585.17","0.036076","0.013103","0.016528","39","56978463.350","64493613.200"
"4","2024-43","5","264214661146","2558512784836.52","0.060278","0.035586","0.036507","1480","18329572983.240","20296503441.280"
"32","2024-43","5","21983336263","757507939276.00","0.052062","0.022119","0.026742","576","4625752252.710","6234699884.400"
"2","2024-44","5","509480171","280729491.00","0.003327","0.003383","0.011989","43","10423749.500","14334133.300"
"64","2024-44","5","12760410252","225889413651.45","0.023038","-0.042344","-0.033904","256","328461091.570","554131884.230"
"1","2024-44","5","350347511073","3360857449583.00","0.009457","-0.002740","-0.002967","1687","43178140328.990","44831505418.530"
"16","2024-44","5","179004962882","3013188887134.53","-0.039849","-0.044776","-0.046056","1358","9391742467.380","12173451846.210"
"8","2024-44","5","350122511","1030420877.76","0.003788","-0.013159","-0.008880","38","52950154.580","54406305.750"
"4","2024-44","5","341773901635","3207464019908.66","0.010292","0.005932","0.004672","1481","18445364604.640","20398869278.240"
"32","2024-44","5","19485187622","634934434400.00","-0.040949","-0.047623","-0.046563","575","4397730179.550","5959765136.780"
"1","2024-45","5","407924174967","4055768986886.00","0.068748","0.048312","0.048829","1689","45275656127.790","47037329120.990"
"2","2024-45","5","496509898","261925711.00","0.081380","0.027448","0.010578","43","10709864.410","14485775.620"
"64","2024-45","5","13565125884","249159188609.42","0.254843","0.228149","0.226380","256","403983744.440","679612304.350"
"16","2024-45","5","182827482779","3226042481722.95","0.105229","0.100092","0.101892","1359","10337408814.720","13427138925.890"
"8","2024-45","5","212472711","696236503.03","0.039236","0.032651","0.032741","38","54656432.330","56165067.760"
"4","2024-45","5","376427237893","3714446978110.24","0.080763","0.061820","0.061587","1479","19570320368.500","21634532699.530"
"32","2024-45","5","22144267964","748222239260.00","0.120869","0.109662","0.109212","575","4904192629.320","6615031427.230"
"1","2024-46","5","331975577404","3543954099459.00","-0.032231","-0.034701","-0.034190","1689","43760186519.860","45469762779.640"
"2","2024-46","5","399364255","211016240.00","-0.032271","-0.027010","-0.023803","43","10420589.820","14140961.700"
"64","2024-46","5","8678142877","179672991273.23","0.001655","-0.016226","-0.010694","257","401064852.560","678757883.110"
"16","2024-46","5","161621240188","2988397294833.06","-0.031541","-0.039021","-0.038605","1359","9937107527.220","12912130166.850"
"8","2024-46","5","240444941","1138981446.56","-0.017913","-0.010879","0.031925","39","57276257.620","67691899.740"
"4","2024-46","5","323605463701","3341099563354.86","-0.037542","-0.041996","-0.041215","1477","18740592747.420","20738818035.400"
"32","2024-46","5","24770716502","856730945234.00","-0.032892","-0.035030","-0.040537","576","4751441996.100","6349186082.390"
"2","2024-47","5","245539570","124947176.00","-0.006232","-0.004514","-0.006040","43","10373547.890","14055542.780"
"64","2024-47","5","10194529764","202735713625.39","0.024201","-0.015259","-0.011783","258","398203798.990","677361558.850"
"16","2024-47","5","140029150841","2293651864368.04","-0.023075","-0.028565","-0.028820","1360","9662443707.860","12546684213.530"
"8","2024-47","5","180360230","667050814.10","-0.028760","-0.023596","-0.026757","39","55924732.410","65880670.680"
"1","2024-47","5","292135603247","2781015055785.00","-0.007347","-0.019223","-0.019327","1688","42928219917.740","44589713289.480"
"4","2024-47","5","280111063631","2679395530040.29","0.003594","-0.018062","-0.017337","1478","18416912792.930","20388722194.630"
"32","2024-47","5","17233732465","575472662414.00","-0.020889","-0.018141","-0.016364","577","4719880073.840","6254676416.000"
"2","2024-48","5","209960863","122848416.00","0.015096","0.007276","0.008045","43","10449033.750","14168629.100"
"64","2024-48","5","8438760874","164113285272.52","0.029257","0.008745","0.008086","259","402967018.730","686526732.800"
"16","2024-48","5","132204278887","2081437021783.05","0.045694","0.033188","0.034287","1361","10000614002.310","12987755140.360"
"8","2024-48","5","109758600","526031284.67","0.007886","-0.014384","-0.019471","39","55120282.430","64597862.430"
"1","2024-48","5","246703396820","2403237953080.00","0.034781","0.015322","0.015342","1689","43585990694.940","45247347561.690"
"4","2024-48","5","269753507840","2471165222144.93","0.038620","0.019230","0.019858","1478","18766743841.850","20796138844.150"
"32","2024-48","5","14536556842","495504174206.00","0.038175","0.038372","0.038156","578","4914923472.930","6522408252.510"
"2","2024-49","5","207150967","104932249.00","0.027576","0.010455","0.007014","43","10552471.120","14262206.190"
"8","2024-49","5","108546784","417807726.02","0.015659","0.015092","0.022063","39","55952174.450","66023122.690"
"64","2024-49","5","8491876943","170751707932.75","-0.003849","-0.005963","-0.004182","259","402086020.750","685591519.190"
"1","2024-49","5","302025181233","2744859708305.00","0.033052","0.024310","0.024268","1690","44727584718.420","46352190628.820"
"16","2024-49","5","149369108451","2397779709752.39","0.031917","0.025663","0.025220","1361","10259802704.550","13319742426.110"
"4","2024-49","5","318727614706","2756556680241.53","0.039763","0.022817","0.022688","1476","19190473290.710","21266057450.440"
"32","2024-49","5","17228575853","552877913934.00","0.028599","0.016355","0.016503","580","5007330415.690","6660492838.140"
"1","2024-50","5","345595633762","3143612825623.00","0.015237","-0.002205","-0.002030","1690","44663622996.160","46290201725.640"
"2","2024-50","5","258875115","142980188.00","0.010587","0.007619","0.002677","43","10563665.410","14231175.280"
"8","2024-50","5","105912144","424846259.50","0.002057","0.009826","0.002550","39","56501975.040","66191514.800"
"64","2024-50","5","6291269492","118917561799.17","-0.079781","-0.071320","-0.074605","260","376480562.120","637073984.700"
"16","2024-50","5","157553941242","2635217418221.64","0.011961","-0.001597","0.000231","1361","10246854415.180","13328670590.900"
"4","2024-50","5","367835250635","3123892046821.79","0.019818","0.003742","0.004346","1477","19279527045.910","21371402768.050"
"32","2024-50","5","19013359218","643100540872.00","-0.004976","-0.010705","-0.013945","580","4960415288.120","6580267999.640"
"1","2024-51","5","255945709702","2407316617645.00","-0.027119","-0.008197","-0.007955","1689","44269118021.220","45894557962.650"
"2","2024-51","5","250454393","149563585.00","-0.030442","-0.044737","-0.058082","43","10091076.270","13404594.370"
"8","2024-51","5","85860617","316553273.81","-0.008493","-0.016595","-0.018055","39","55552994.590","64985060.000"
"64","2024-51","5","4744567323","86368031740.97","-0.066670","-0.051594","-0.056454","261","358315320.780","603444658.960"
"16","2024-51","5","119079142524","2005468331153.51","-0.016836","-0.014427","-0.011429","1365","10119152999.710","13200575848.900"
"4","2024-51","5","282308280595","2568364049428.49","-0.030411","-0.014687","-0.015344","1479","19016277660.690","21054364223.900"
"32","2024-51","5","14995752322","547378811414.00","-0.010409","0.009082","0.005819","581","5016472135.740","6621443132.880"
"1","2024-52","5","227301409275","2200183481757.00","-0.020823","0.012769","0.012568","1689","44844510456.840","46479762713.630"
"2","2024-52","5","174415095","95791543.00","-0.020577","0.007005","0.017272","43","10161773.140","13636127.940"
"8","2024-52","5","87800404","310071106.60","-0.011264","-0.002548","-0.004231","39","55411399.460","64710108.490"
"16","2024-52","5","104232327337","1829664685722.24","-0.041674","-0.022618","-0.022236","1365","9902247761.700","12909993465.640"
"64","2024-52","5","3831946410","70467632767.17","-0.075075","-0.063778","-0.067219","262","337485466.910","565165504.300"
